Pincode,Hub Name,Cluster_Code,Description,Cluster_Category,Polygon WKT
221313,VNS_KachhawaJG_SCC,221313_A,₹0,C1,"POLYGON ((82.72699323908324 25.297381256343108, 82.723201 25.296772, 82.721379 25.292163, 82.735347 25.275151, 82.74878424897426 25.268534354265917, 82.74825704021822 25.26249835429456, 82.747005 25.260771, 82.74797736873657 25.259296402437865, 82.74751859855591 25.25404395401855, 82.74656017537423 25.252630125236212, 82.735894 25.253158, 82.728368 25.256301, 82.718419 25.260455, 82.71294 25.260696, 82.712298 25.260724, 82.712235 25.260727, 82.711872 25.260743, 82.703027 25.261132, 82.703001 25.261133, 82.700773 25.261231, 82.698454 25.256534, 82.697424 25.252071, 82.689541 25.251568, 82.686281 25.25136, 82.684027 25.251216, 82.681618 25.251062, 82.678968 25.251268, 82.678693 25.25129, 82.676637 25.25145, 82.67413767550482 25.249264724014466, 82.67197746839679 25.25739243144705, 82.672139 25.257502, 82.6725 25.258014, 82.672586 25.258494, 82.672843 25.260518, 82.673112 25.261122, 82.672931 25.261391, 82.672655 25.262775, 82.670325 25.263969, 82.670483 25.264447, 82.670711 25.265144, 82.670778 25.265348, 82.670809 25.265442, 82.67086 25.265597, 82.670908 25.265744, 82.67201 25.2691, 82.672564 25.271604, 82.672579 25.272441, 82.672799 25.273697, 82.67336 25.276057, 82.673747 25.277552, 82.674031 25.278907, 82.674066 25.279672, 82.676341 25.279322, 82.678581 25.279069, 82.680909 25.278725, 82.68283 25.27821, 82.683271 25.278094, 82.68672 25.277271, 82.688064 25.277964, 82.688444 25.278374, 82.688379 25.27906, 82.688303 25.279638, 82.688135 25.280901, 82.688971 25.280871, 82.69039 25.281347, 82.690411 25.283174, 82.690406 25.284087, 82.690418 25.284546, 82.690426 25.285002, 82.690421 25.286453, 82.69042 25.287171, 82.690423 25.287532, 82.690422 25.287955, 82.690179 25.288682, 82.688598 25.290666, 82.688025 25.291971, 82.688835 25.294711, 82.68898944638829 25.29527161479065, 82.69416762079226 25.297211399997636, 82.701523 25.298967, 82.71017591977362 25.301032579976106, 82.72699323908324 25.297381256343108))"
221313,VNS_KachhawaJG_SCC,221313_B,₹1,C3,"POLYGON ((82.68898944638829 25.29527161479065, 82.689197 25.296025, 82.69416762079226 25.297211399997636, 82.68898944638829 25.29527161479065))"
221313,VNS_KachhawaJG_SCC,221313_C,₹1,C3,"POLYGON ((82.67413767550482 25.249264724014466, 82.671854 25.247268, 82.67076 25.24698, 82.670759 25.24698, 82.670766 25.246982, 82.670403 25.247435, 82.670223 25.248208, 82.670193 25.249015, 82.670089 25.249264, 82.669542 25.249827, 82.669431 25.250002, 82.668742 25.251215, 82.668311 25.251634, 82.668114 25.251802, 82.667915 25.251967, 82.667054 25.252471, 82.666667 25.252917, 82.666605 25.253454, 82.667017 25.254201, 82.667333 25.254612, 82.667226 25.254865, 82.668278 25.254849, 82.669026 25.254953, 82.670335 25.255569, 82.669536 25.255818, 82.66987 25.256128, 82.670908 25.256667, 82.67197746839679 25.25739243144705, 82.67413767550482 25.249264724014466))"
221313,VNS_KachhawaJG_SCC,221313_D,₹1,C3,"POLYGON ((82.74751859855591 25.25404395401855, 82.74797736873657 25.259296402437865, 82.750914 25.254843, 82.746886 25.252614, 82.74656017537423 25.252630125236212, 82.74751859855591 25.25404395401855))"
221313,VNS_KachhawaJG_SCC,221313_E,₹1,C3,"POLYGON ((82.74878424897426 25.268534354265917, 82.75162 25.267138, 82.74825704021822 25.26249835429456, 82.74878424897426 25.268534354265917))"
221313,VNS_KachhawaJG_SCC,221313_F,₹1,C3,"POLYGON ((82.71017591977362 25.301032579976106, 82.714128 25.301976, 82.728666 25.29765, 82.72699323908324 25.297381256343108, 82.71017591977362 25.301032579976106))"
221307,VNS_KachhawaJG_SCC,221307_A,₹0,C1,"POLYGON ((82.7277545747627 25.297215957527772, 82.74187763091598 25.286305829274166, 82.74898102131934 25.270787195964154, 82.74878424897426 25.268534354265917, 82.735347 25.275151, 82.721379 25.292163, 82.723201 25.296772, 82.72699323908324 25.297381256343108, 82.7277545747627 25.297215957527772))"
221307,VNS_KachhawaJG_SCC,221307_B,₹0,C1,"POLYGON ((82.74797736873657 25.259296402437865, 82.747005 25.260771, 82.74825704021822 25.26249835429456, 82.74797736873657 25.259296402437865))"
221307,VNS_KachhawaJG_SCC,221307_C,₹1,C3,"POLYGON ((82.77407548262981 25.307439672863907, 82.788274679477 25.27639898990707, 82.7853392677779 25.24291327325408, 82.78436437349916 25.241475722091298, 82.782681 25.247543, 82.782068 25.251954, 82.768078 25.255952, 82.764902 25.25471, 82.763186 25.250596, 82.750914 25.254843, 82.74797736873657 25.259296402437865, 82.74825704021822 25.26249835429456, 82.75162 25.267138, 82.74878424897426 25.268534354265917, 82.74898102131934 25.270787195964154, 82.74187763091598 25.286305829274166, 82.7277545747627 25.297215957527772, 82.72699323908324 25.297381256343108, 82.728666 25.29765, 82.734131 25.302918, 82.755464 25.31152, 82.76098708991358 25.317552138846626, 82.77407548262981 25.307439672863907))"
221307,VNS_KachhawaJG_SCC,221307_D,₹2,C5,"POLYGON ((82.80628456606085 25.32856652165795, 82.82713625776974 25.28295349549622, 82.82511 25.280557, 82.822792 25.26907, 82.820829 25.265348, 82.820824 25.26534, 82.817697 25.259817, 82.806787 25.24194, 82.794637 25.245896, 82.792209 25.239528, 82.786504 25.233764, 82.78436437349916 25.241475722091298, 82.7853392677779 25.24291327325408, 82.788274679477 25.27639898990707, 82.77407548262981 25.307439672863907, 82.76098708991358 25.317552138846626, 82.764567 25.321462, 82.770825 25.321917, 82.776147 25.325796, 82.782151 25.337588, 82.7920806281996 25.339542651220395, 82.80628456606085 25.32856652165795))"
221307,VNS_KachhawaJG_SCC,221307_E,₹3,C7,"POLYGON ((82.80628456606085 25.32856652165795, 82.7920806281996 25.339542651220395, 82.797518 25.340613, 82.803616 25.333398, 82.819944 25.305222, 82.82635 25.299855, 82.83447 25.293052, 82.832066 25.288784, 82.82713625776974 25.28295349549622, 82.80628456606085 25.32856652165795))"
221301,VNS_KachhawaJG_SCC,221301_A,₹2,C5,"POLYGON ((82.59035723110007 25.2651170333298, 82.59549947676518 25.284555235381536, 82.602595 25.278384, 82.599858 25.265655, 82.59060595877818 25.264183378166162, 82.59035723110007 25.2651170333298))"
221301,VNS_KachhawaJG_SCC,221301_B,₹3,C7,"POLYGON ((82.55057934073075 25.26507972595236, 82.56773481557796 25.330005295356727, 82.581089 25.329287, 82.58457 25.294061, 82.59549947676518 25.284555235381536, 82.59035723110007 25.2651170333298, 82.59060595877818 25.264183378166162, 82.578388 25.26224, 82.577099 25.250873, 82.576605 25.246511, 82.576237 25.246295, 82.575881 25.245957, 82.575194 25.245317, 82.575165 25.245057, 82.575369 25.244186, 82.575356 25.24374, 82.575063 25.243505, 82.574726 25.243393, 82.573511 25.243185, 82.57228 25.243192, 82.57202 25.243243, 82.571761 25.243287, 82.570855 25.246252, 82.569471 25.250781, 82.56505 25.250507, 82.564129 25.25045, 82.5546381199994 25.249861853981123, 82.55057934073075 25.26507972595236))"
221301,VNS_KachhawaJG_SCC,221301_C,₹4,C9,"POLYGON ((82.52954756375645 25.33606051621328, 82.537465 25.335493, 82.566662 25.330063, 82.56773481557796 25.330005295356727, 82.55057934073075 25.26507972595236, 82.5546381199994 25.249861853981123, 82.542683 25.249121, 82.528918 25.249082, 82.522688 25.265637, 82.522573 25.265944, 82.517828 25.278554, 82.5163143789247 25.285920092496298, 82.52954756375645 25.33606051621328))"
221301,VNS_KachhawaJG_SCC,221301_D,₹5,C11,"POLYGON ((82.5163143789247 25.285920092496298, 82.512186 25.306011, 82.508595 25.306788, 82.51204 25.32052, 82.521226 25.336657, 82.52954756375645 25.33606051621328, 82.5163143789247 25.285920092496298))"
